DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
68;MITYANA;170;MITYANA COUNTY SOUTH;2;MITYANA TOWN COUNCIL;14;NORTH WARD;5;"MIZIGO
B/KATAKALA A";604;1;161;6;0;22;1;0;141;332;14;0
68;MITYANA;170;MITYANA COUNTY SOUTH;2;MITYANA TOWN COUNCIL;15;WEST WARD;4;MITYANA A/KANAMBA;859;10;223;4;0;16;4;1;233;491;16;1
68;MITYANA;170;MITYANA COUNTY SOUTH;2;MITYANA TOWN COUNCIL;15;WEST WARD;7;KAYUNGA KIGOGWA B;763;5;223;7;0;10;0;2;217;464;11;0
68;MITYANA;170;MITYANA COUNTY SOUTH;3;SSEKANYONYI;31;KYETUME;2;LUKAAKA;452;3;75;10;0;3;1;0;219;311;4;0
68;MITYANA;170;MITYANA COUNTY SOUTH;1;BUSIMBI;5;NAAMA;5;"BUSINZIGGO
C.O.U PR/SCH";648;6;169;4;0;7;0;0;192;378;15;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;14;KINONI;24;BIDDUKU;2;BIDDUKU P/SCH;669;0;16;0;0;0;0;0;634;650;15;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;20;MIGINGYE;5;KAWUKU T/C;212;1;20;2;0;0;0;1;91;115;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;33;KIKYUSA;3;KYAJJINJA P.SCH;572;6;97;15;0;2;0;1;175;296;21;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;35;KISEGA;1;KIKUBAMPAN GA;664;1;53;7;0;0;1;0;329;391;9;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;35;KISEGA;3;KITEKAANYA PLAYGROUND;215;0;37;7;0;3;0;0;99;146;1;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;36;SEGALYA;2;BUKATIRA P/S;666;10;90;10;0;1;0;0;236;347;9;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;36;SEGALYA;3;"KALEGE
UNION GROWERS";774;5;53;20;0;0;0;1;295;374;10;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;11;SEMUTO TOWN COUNCIL;37;KATALE WARD;2;"SEMUTO
CATHOLIC CHURCH";911;9;103;13;0;1;0;2;283;411;22;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;27;KATUUGO;2;KAGUSYO;264;0;1;0;0;0;0;0;223;224;0;6
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;13;NGOMA TOWN COUNCIL;65;"NGOMA
CENTRAL WARD";2;NGOMA (A?M);686;1;61;3;0;0;0;0;564;629;4;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;13;NGOMA TOWN COUNCIL;65;"NGOMA
CENTRAL WARD";3;NGOMA (N?Z);582;0;97;2;0;0;0;0;457;556;24;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;13;NGOMA TOWN COUNCIL;65;"NGOMA
CENTRAL WARD";4;"NGOMA
KIKOMERA ZONE (B)";926;0;53;0;0;2;0;0;520;575;8;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;21;MPWEDDE;2;"KIBOWA
FAIRWAY NURSARY";208;1;31;2;0;5;0;0;97;136;10;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;22;NAKASEETA;2;KIBALE;432;1;105;5;0;4;0;0;150;265;17;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;3;KISIMULA;41;KAKOOLA CENTRAL A;349;0;11;0;0;1;0;0;291;303;9;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;6;NALUVULE;1;BALATIIRA P/S;374;0;46;2;0;1;0;0;180;229;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;16;BULWADDA;1;SEMBWA SDA CHURCH;569;0;27;6;0;2;0;1;313;349;17;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;16;BULWADDA;2;"BULWADDA
MEMORIAL
P/S";624;1;106;6;0;0;0;1;303;417;8;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;45;BUWANA;2;KAGONGI;270;0;2;0;0;0;0;0;247;249;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;45;BUWANA;3;KAMUSENENE;156;0;0;1;0;0;0;0;152;153;1;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;46;KINYOGOGA;2;KIBAMBIRE;145;0;0;0;0;0;0;0;144;144;1;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;46;KINYOGOGA;4;KATATEMBWA;146;0;0;0;0;0;0;0;146;146;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;9;"NAKASEKE
BUTALANGU TOWN COUNC";53;BWETAGIRO WARD;1;BWETAGILO INFANT SCH;267;1;10;4;0;0;0;0;147;162;3;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;28;KIGWERI;3;NATIGA;297;0;0;0;0;0;0;0;296;296;1;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;29;KITEYONGERA;1;"KILANGAZI
CHANCE SCHOOL";305;X;X;X;X;X;X;X;X;;;
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;47;RUKONO;42;RUKONO C (N? O );713;0;0;0;0;0;0;0;708;708;3;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;14;KINONI;70;KYENSHANDE;2;KAYONZA P. SCHOOL;545;0;1;0;0;0;0;0;542;543;0;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;33;KIKYUSA;1;"KIKYUSA
COMM. CENTRE";470;2;99;5;0;5;0;2;127;240;8;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;34;KIREMA;1;"KIREMA
HEALTH CENTRE";550;2;35;1;0;1;0;1;250;290;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;38;KALAGALA;1;"KALAGALA ?
KALUNGU";475;0;15;2;2;3;1;1;253;277;3;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;9;KAMULI (MUSALE);3;LUMPEWE P/SCH;616;2;48;3;7;0;0;0;278;338;4;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;39;KIRINDA;1;BWAMI;302;0;6;0;0;0;0;1;161;168;7;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;40;KISOGA;1;KISOGA;373;1;27;0;0;1;0;0;180;209;4;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;40;KISOGA;4;KYAMPISI;167;0;6;0;1;1;0;0;102;110;4;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;41;NAKONGE;2;WAKYATO;165;0;5;1;0;0;0;0;65;71;1;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;12;KIWOKO TOWN COUNCIL;56;KIWOKO EAST WARD;1;KYABALELE;258;1;24;2;0;1;0;0;117;145;7;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;15;KITTO;5;KIVUMU;1;KIVUMU P. SCHOOL;483;1;32;0;1;0;0;0;282;316;9;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;15;KITTO;10;BUGAMBAKIM U;1;KIBAALE P. SCHOOL;305;0;14;0;0;1;0;0;157;172;3;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;12;MAGOMA;3;KIKAMULO S/C HQTS;277;0;31;3;1;0;0;0;136;171;6;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;13;WAKAYAMBA;2;WAKAYAMBA;367;0;19;0;0;0;0;1;187;207;4;4
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;44;LUTEETE;1;NTALAJI;695;3;28;4;4;0;1;0;292;332;9;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;39;KIRINDA;5;"KISWAAGA
VILLAGE CENTRE";185;0;1;0;0;0;0;0;184;185;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;12;KIWOKO TOWN COUNCIL;58;KIWOKO WARD;4;KIWOKO P.S. (A?M);569;2;86;4;1;1;0;0;156;250;0;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;34;KIREMA;4;KIREMA P/S;394;0;44;1;0;2;0;0;175;222;7;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;14;BUKUUKU;2;LUKYAMU PR. SCHOOL;578;0;110;5;0;12;0;0;222;349;22;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;21;MPWEDDE;1;NAMASUBA;602;5;64;6;0;2;0;0;292;369;11;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;21;MPWEDDE;3;BUKALABI;637;3;137;10;0;0;0;0;235;385;4;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;21;MPWEDDE;4;MAYIRIKITI;372;6;28;2;0;1;0;0;205;242;10;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;3;KISIMULA;2;KISIMULA Pr. SCHOOL;497;0;20;1;0;0;0;0;311;332;7;4
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;6;NALUVULE;2;KIFAMPA P/S;545;0;32;2;0;0;0;1;248;283;10;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;18;KYAMUTAKASA;4;NABBIIKA UMEA P/S;395;1;93;5;0;1;2;1;148;251;13;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;19;MIFUNYA;5;"BUTAYUNJA
FULL GOSPEL CHURCH";407;0;32;2;0;1;0;1;207;243;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;50;KASAMBYA;3;LUVUNVU;240;0;24;4;0;0;0;1;153;182;8;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;47;RUKONO;1;KIMOTOZI P/S;302;0;0;0;0;0;0;0;302;302;0;4
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;47;RUKONO;2;RUKONO;693;1;2;0;0;0;0;0;669;672;19;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;27;KATUUGO;1;"KILANGAZI TRADING
CENTRE";429;X;X;X;X;X;X;X;X;;;
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;28;KIGWERI;2;"MIGAANE
PRIMARY SCHOOL";397;0;1;0;0;0;0;0;391;392;5;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;14;KINONI;25;BULYAMUSENY U;3;BULYAMUSEN YU;296;0;0;0;0;0;0;0;283;283;3;3
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;33;KIKYUSA;4;NAKATANDAGI RA STORES;326;5;52;6;0;1;1;0;152;217;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;17;KIGEGE;1;KIGEGE C.O.U.;885;7;171;11;0;3;0;1;337;530;16;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;18;KYAMUTAKASA;2;"KALAGALA
CATHOLIC CHURCH";247;0;63;2;0;1;0;1;124;191;4;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;49;KASAGGA;1;"KASAGGA
CHURCH OF UGANDA P/S";600;4;61;3;0;7;1;1;224;301;89;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;10;NAKASEKE TOWN COUNCIL;64;NAMIRALI WARD;1;NAMIRALI;337;0;43;2;0;1;0;0;143;189;1;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;10;NAKASEKE TOWN COUNCIL;64;NAMIRALI WARD;2;KITTANSWA C.O.U.;133;0;35;5;0;1;0;0;46;87;2;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;47;RUKONO;41;RUKONO B (K? M );498;0;2;0;0;0;0;0;491;493;5;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;48;RWOMA;3;RWOMA;347;0;1;0;0;0;0;0;310;311;1;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;31;NGOMA;4;KIJUMBA P/S;459;0;0;0;0;0;0;0;457;457;1;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;14;KINONI;25;BULYAMUSENY U;2;NAKALONGO;295;0;0;0;0;0;0;1;288;289;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;11;SEMUTO TOWN COUNCIL;37;KATALE WARD;1;"NKUZONGERE
P. SCHOOL";315;1;52;5;0;1;1;0;150;210;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;11;SEMUTO TOWN COUNCIL;55;POSTA WARD;1;KIJAGUZO P. SCHOOL;473;1;42;3;0;0;0;0;214;260;18;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;11;SEMUTO TOWN COUNCIL;60;LULE WARD;1;GOMOTOKA PLAYGROUND;139;0;4;1;0;0;0;0;103;108;2;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;13;NGOMA TOWN COUNCIL;65;"NGOMA CENTRAL
WARD";1;"NGOMA KIKOMERA
ZONE (A)";1.066;0;73;2;0;0;0;0;466;541;7;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;13;NGOMA TOWN COUNCIL;67;NGOMA NORTH WARD;1;KASAMBYA CHURCH;268;0;14;0;0;0;0;0;248;262;2;9
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;13;NGOMA TOWN COUNCIL;68;NGOMA WEST WARD;1;MUKAZI TABIKA PARK;365;X;X;X;X;X;X;X;X;;;
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;21;MPWEDDE;5;MWERA;228;1;42;0;0;0;0;0;93;136;0;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;22;NAKASEETA;1;"NAKASEETA
T/C";631;2;64;3;0;8;0;1;285;363;12;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;22;NAKASEETA;4;"LUKABALA
NURSERY SCHOOL";445;0;39;3;0;1;0;0;224;267;12;2
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;7;NAMUSAALE;3;"TOP JOY ?
BENDEGERE
P/S";270;0;26;1;0;0;0;1;168;196;2;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;19;MIFUNYA;1;MIFUNYA;342;1;72;0;0;0;0;0;153;226;4;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;10;NAKASEKE TOWN COUNCIL;63;NAKASEKE NORTH WARD;2;NAKASEKE C.O.U.;439;1;66;3;0;2;2;0;105;179;4;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;47;RUKONO;40;RUKONO A (A? J);572;0;0;0;0;0;0;0;566;566;6;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;9;"NAKASEKE
BUTALANGU TOWN COUNC";51;BUKOBA WARD;1;BUKOBA MAIZE MILL;170;1;6;3;0;0;0;0;105;115;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;9;"NAKASEKE
BUTALANGU TOWN COUNC";52;BUTALANGU WARD;1;BUTALANGU CITIZENS P/S;405;0;27;10;0;1;0;0;199;237;4;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;29;KITEYONGERA;2;"MBIRIZI
PRIMARY SCHOOL";293;X;X;X;X;X;X;X;X;;;
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;30;KYALUSEBEKA;4;"KYABIKAMBA
CANAAN SCHOOL";327;0;2;0;0;0;0;0;317;319;2;2
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;5;NGOMA;31;NGOMA;3;NGANDO;317;X;X;X;X;X;X;X;X;;;
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;34;KIREMA;2;"BAKAKALA COMM.
CENTRE";282;1;12;2;0;0;0;0;141;156;13;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;14;BUKUUKU;3;BUKUUKU PRI. SCHOOL;550;0;72;3;0;0;1;1;250;327;12;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;1;KAASANGOMBE;22;NAKASEETA;3;KIKUMANGO;594;2;85;5;0;3;1;0;280;376;25;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;1;KALAGALA;1;"BUKOOKOLO
P/S";694;1;37;2;0;2;0;0;308;350;25;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;2;KAPEEKA;1;KAPEEKA/ZIRA MBA;655;1;53;6;0;6;0;1;241;308;5;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;7;NAMUSAALE;4;"NAMUSAALE
P/S";527;1;59;3;0;0;2;0;245;310;25;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;10;NAKASEKE TOWN COUNCIL;43;"NAKASEKE
CENTRAL WARD";1;NAKASEKE COUNTY HQS;1.065;10;192;8;0;5;0;2;295;512;0;15
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;47;RUKONO;43;RUKONO D (P? Z );270;0;0;0;0;0;0;0;269;269;1;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;20;MIGINGYE;1;NAKALAMUDD E Pr. SCH.;329;0;28;2;0;0;1;1;162;194;7;2
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;20;MIGINGYE;6;NAKITEMBE C.O.U.;252;0;10;2;0;1;0;3;144;160;1;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;34;KIREMA;3;KUFFU PRIMARY SCH.;402;3;21;5;0;1;0;0;212;242;7;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;6;SEMUTO;35;KISEGA;2;KAKONDA PR. SCHOOL;276;0;33;7;0;0;0;1;117;158;17;2
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;44;LUTEETE;3;LUTEETE P. SCHOOL;243;1;15;1;0;0;0;2;107;126;6;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;38;KALAGALA;5;KYALUWEESI;138;1;3;0;0;0;0;0;77;81;3;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;39;KIRINDA;3;KABAALE;229;1;11;3;0;0;0;0;194;209;9;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;40;KISOGA;2;KATOOKE;766;3;30;6;2;0;0;0;299;340;9;3
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;40;KISOGA;3;BUJJUBYA T/C;554;3;44;9;2;0;1;0;269;328;8;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;12;KIWOKO TOWN COUNCIL;56;KIWOKO EAST WARD;2;"CITY OF FAITH
P. SCHOOL";620;1;65;3;3;2;0;0;176;250;5;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;12;KIWOKO TOWN COUNCIL;57;KIWOKO SOUTH WARD;1;KABUBU CHURCH;566;3;51;1;1;0;0;0;244;300;3;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;15;KITTO;4;KITTO;1;LUSANJE;298;0;40;1;1;1;0;0;159;202;7;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;15;KITTO;4;KITTO;3;WAKATAAMA R/C P. SCHOOL;252;0;22;0;0;0;0;0;120;142;38;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;11;KIBOSSE;2;KIBOSE P/S;405;2;24;3;0;0;1;0;194;224;1;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;3;KIKAMULO;12;MAGOMA;4;KIKUBANIMBA;284;0;26;4;0;1;0;0;128;159;15;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;39;KIRINDA;2;KIRINDA;367;0;10;1;0;0;0;0;147;158;6;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;7;WAKYATO;42;MIJUMWA;3;KAKIRA T/C;258;1;6;2;0;0;0;0;122;131;7;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;3;KISIMULA;1;KISIMULA/KIT AWULUZI;464;4;20;2;0;1;0;0;251;278;1;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;3;KISIMULA;3;KAKOOLA Pr. SCHOOL;522;2;17;2;0;1;0;0;313;335;16;1
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;3;KISIMULA;40;"KAKOOLA
PENTECOSTAL CHURCH";529;0;18;0;0;4;0;1;301;324;2;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;49;KASAGGA;2;"SEKANYONYI
CATHOLIC CHURCH";292;0;15;0;0;1;0;0;148;164;9;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;4;NAKASEKE;50;KASAMBYA;2;"BUTEMULA
NURSERY SCHOOL";237;4;35;2;0;0;0;0;134;175;7;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;10;NAKASEKE TOWN COUNCIL;62;NAKASEKE EAST WARD;1;S.D.A. CHURCH;581;1;87;2;0;3;1;1;147;242;6;0
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;10;NAKASEKE TOWN COUNCIL;63;NAKASEKE NORTH WARD;1;"KIZIBA ROMAN
CATH. CHURCH";628;4;113;10;0;2;0;0;232;361;5;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;45;BUWANA;1;BUWANA;428;0;0;0;0;0;0;1;397;398;1;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;48;RWOMA;1;BUTEBERE;311;2;4;0;0;0;0;0;258;264;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;48;RWOMA;2;LWAMAWUNG U;248;0;3;0;0;0;0;0;206;209;1;1
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;8;KINYOGOGA;48;RWOMA;4;KITINDO;188;0;5;3;0;0;1;0;157;166;0;0
69;NAKASEKE;223;NAKASEKE NORTH COUNTY;9;"NAKASEKE BUTALANGU
TOWN COUNC";54;KYANYA WARD;1;"OUR LADY INFANT
SCHOOL";328;0;17;0;0;0;1;1;209;228;19;2
69;NAKASEKE;109;NAKASEKE SOUTH COUNTY;2;KAPEEKA;2;KAPEEKA;4;KAPEEKA P. SCH. (NAM?Z);636;3;55;5;0;1;0;0;202;266;7;0
